lon,lat
22.9549525,40.6078392
22.9549531,40.6076993
22.9549519,40.6077278
22.9548365,40.6077282
22.9551754,40.6076991
22.9551756,40.6078407
22.9548372,40.6078396
22.9552188,40.6077001
22.9554247,40.6077015
22.9554233,40.6078143
22.9552174,40.6078129
22.955667,40.6077585
22.9556906,40.6077591
22.9555022,40.60771
22.9556923,40.6077143
22.9556652,40.6078045
22.9554986,40.6078008
22.9558631,40.607705
22.9558588,40.6078108
22.9557558,40.6077026
22.9559727,40.6077073
22.9559692,40.6078131
22.9557516,40.6078084
22.9558163,40.607872
22.9558238,40.6079967
22.9557004,40.607876
22.9559418,40.6078676
22.9559493,40.6079923
22.955708,40.6080007
22.9555304,40.607889
22.9555355,40.6079963
22.955401,40.6078925
22.9556337,40.6078861
22.9556389,40.6079934
22.9554062,40.6079999
22.9553198,40.6079505
22.9553205,40.6080513
22.9551589,40.6079514
22.9551582,40.6079033
22.9551835,40.6080542
22.955182,40.6079512
22.9549593,40.607905
22.9549615,40.6080561
22.9546644,40.6080059
22.954659,40.6079335
22.9548786,40.6079241
22.9548894,40.6080682
22.9546136,40.6080801
22.9545656,40.6080101
22.9546082,40.6080083
22.954557,40.6080825
22.9543866,40.608001
22.9545644,40.6079933
22.9545606,40.6081305
22.9543968,40.6081375
22.9240032,40.6447184
22.923926,40.644749
22.9242218,40.6447163
22.9242498,40.6447779
22.9240151,40.6448271
22.9239656,40.6448436
22.9241275,40.6447482
22.9239455,40.6448086
22.9241014,40.6449769
22.9242052,40.6451106
22.9242524,40.6451809
22.9243864,40.6451731
22.9243334,40.6450851
22.9242175,40.6451438
22.9243362,40.6452038
22.9243945,40.6450899
22.9245822,40.6450764
22.9244495,40.6451351
22.9245521,40.6449914
22.924505,40.6448507
22.9243175,40.6449081
22.9243797,40.6450438
22.9243447,40.6449017
22.9243791,40.6445134
22.9242544,40.6445551
22.924,40.6442079
22.9238917,40.6442283
22.9240277,40.6442631
22.9239901,40.6442691
22.9240222,40.644345
22.9239089,40.6442599
22.9235805,40.6443393
22.9236455,40.6444289
22.923789,40.644607
22.9240421,40.6445029
22.9242834,40.6442695
22.924358,40.6443932
22.9555597,40.6076172
22.955563,40.6074802
22.9553982,40.6074779
22.9553949,40.6076149
22.9552455,40.6074949
22.9553598,40.6074942
22.955361,40.6076132
22.9552467,40.6076138
22.955178,40.6075925
22.9551778,40.6075395
22.9552159,40.6075924
22.9552154,40.607467
22.955064,40.6074674
22.9550643,40.6075397
22.9560041,40.6072021
22.9560123,40.6070516
22.9557697,40.6070439
22.9557615,40.6071945
22.9559908,40.6073406
22.9559988,40.6072427
22.9557569,40.6072313
22.9557489,40.6073292
22.9559804,40.6074958
22.9559883,40.6073758
22.9557521,40.6073669
22.9557442,40.6074869
22.9559711,40.607636
22.9559768,40.6075227
22.9557371,40.6075157
22.9557314,40.607629
22.9224224,40.6445086
22.9223452,40.6443343
22.9222071,40.6443624
22.9222605,40.6445088
22.9643253,40.6190982
22.9644766,40.6189798
22.9646043,40.6190428
22.9644327,40.6191772
22.9648241,40.6191571
22.9647074,40.6190737
22.9645224,40.6192227
22.9646391,40.6193062
22.9229044,40.6445797
22.9228663,40.6445089
22.9227977,40.6445301
22.922857,40.6446403
22.9225036,40.644438
22.9224156,40.6444653
22.9226474,40.6447052
22.9228566,40.6442297
22.9230317,40.644538
22.9229651,40.644657
22.9229263,40.6445915
22.9230393,40.6445529
22.9230781,40.6446184
22.9232818,40.6441636
22.9234845,40.6444772
22.9231781,40.6448164
22.9228151,40.64478
22.9228936,40.6449093
22.9234182,40.6447272
22.9233461,40.6445901
22.9230942,40.6446857
22.9233644,40.6446225
22.9235679,40.6445363
22.92364,40.6446488
22.9251908,40.6447605
22.9250617,40.6446085
22.9249089,40.6446876
22.9250387,40.644836
22.9252956,40.6446846
22.9251849,40.6445501
22.9251725,40.6447429
22.9246466,40.6442634
22.9246276,40.6442183
22.9246755,40.6442067
22.9246833,40.6442545
22.9247149,40.6443295
22.9246715,40.6441364
22.9244488,40.6441994
22.9245234,40.644376
22.924715,40.6441261
22.9248628,40.6442739
22.9247961,40.6441049
22.9250488,40.6442317
22.9249822,40.6440627
22.9249468,40.6437613
22.9248617,40.6436111
22.9247489,40.6436293
22.9248673,40.6438457
22.9245531,40.6436755
22.9246595,40.6438938
22.924501,40.6438982
22.9243434,40.6439354
22.9243275,40.6435144
22.9243136,40.64348
22.9242539,40.6435315
22.924241,40.6434994
22.9246274,40.6434071
22.9241642,40.6435172
22.9242541,40.6437398
22.9245744,40.6433859
22.9242841,40.6429201
22.9239593,40.6429972
22.9241578,40.6434734
22.9235088,40.6449402
22.923445,40.6448384
22.9231175,40.6449565
22.9231813,40.6450583
22.9234031,40.645192
22.9233685,40.64507
22.9237316,40.6450578
22.9237534,40.6451347
22.9237133,40.6449836
22.9236615,40.6449056
22.9238554,40.6448315
22.9238422,40.6451302
22.9237837,40.6449567
22.9239072,40.6449095
22.9240494,40.6451007
22.9543888,40.6074259
22.9547175,40.6074471
22.9545687,40.6074375
22.9546485,40.6075354
22.9545582,40.6075294
22.9546507,40.6075162
22.9547243,40.607521
22.9544063,40.6072698
22.954735,40.607291
22.9547158,40.6075951
22.9543725,40.6075725
22.954457,40.6070075
22.9546809,40.6070187
22.9546639,40.6072147
22.95444,40.6072035
22.955698,40.6363653
22.9556699,40.6363652
22.9556609,40.636338
22.9555719,40.6363638
22.9555529,40.6363121
22.9557652,40.636206
22.9558159,40.6362918
22.9557959,40.6363079
22.9558305,40.6363859
22.9557241,40.6364227
22.9556491,40.6364168
22.9556908,40.6364112
22.9557023,40.6364606
22.9556606,40.6364662
22.955879,40.6364873
22.9558548,40.6364256
22.9557212,40.6364558
22.9557454,40.6365175
22.9556382,40.6365662
22.9556111,40.6365314
22.9556427,40.6365172
22.9556008,40.6364635
22.9555051,40.6365064
22.955574,40.636595
22.9553885,40.6363899
22.9554867,40.6365048
22.9554854,40.63653
22.9553763,40.6365858
22.9552658,40.6364471
22.9556008,40.6364301
22.955575,40.6363992
22.9555557,40.6363724
22.9555327,40.6363149
22.9554223,40.6363745
22.9555063,40.6364778
22.9577654,40.6366143
22.9665957,40.6190466
22.9660742,40.619135
22.9662157,40.619103
22.9660647,40.6188653
22.965949,40.6189129
22.9665354,40.6191392
22.9665555,40.619018
22.9659818,40.6191611
22.9660271,40.6192654
22.9563173,40.636712
22.9562626,40.636632
22.9561345,40.6366825
22.9561892,40.6367624
22.9556896,40.636892
22.9558692,40.6369022
22.9558367,40.6367166
22.9556785,40.636725
22.9560229,40.6367524
22.9559974,40.6367
22.9559039,40.6367262
22.9559294,40.6367786
22.9553012,40.636751
22.955266,40.6367016
22.9551597,40.6367452
22.955195,40.6367946
22.9555832,40.6366176
22.955537,40.6365627
22.9554702,40.636595
22.9555165,40.63665
22.9557799,40.6366911
22.9557771,40.6366627
22.9558017,40.6366543
22.9557544,40.6365647
22.9556296,40.6366405
22.9556453,40.636662
22.9556986,40.6366722
22.9557008,40.636692
22.9560705,40.636396
22.9560032,40.6363152
22.9558638,40.6363821
22.9559311,40.6364629
22.9559378,40.636321
22.9559186,40.6362595
22.9558503,40.6362718
22.9558696,40.6363333
22.9578997,40.6365392
22.9554159,40.6368491
22.9555166,40.6369113
22.9554504,40.636973
22.9553497,40.6369107
22.9560339,40.6371053
22.9560538,40.6370963
22.956071,40.6370884
22.9560915,40.6370791
22.9561306,40.6370613
22.9561845,40.6371294
22.9560661,40.6371833
22.9560122,40.6371152
22.9561213,40.637281
22.9562147,40.6373351
22.9561548,40.6373946
22.9560614,40.6373404
22.9562336,40.6372185
22.956291,40.6372655
22.95624,40.6373014
22.9562179,40.6372833
22.9561887,40.6373039
22.9561534,40.6372751
22.9561385,40.6363161
22.9561696,40.6363603
22.9560853,40.6363944
22.9560543,40.6363502
22.9238854,40.645939
22.9239373,40.6458893
22.9240119,40.6459873
22.9239467,40.6460158
22.9239275,40.6460241
22.9240207,40.6459834
22.9240489,40.6460197
22.9239583,40.6460588
22.9239322,40.6460702
22.9239848,40.6460494
22.9238902,40.6460301
22.9238322,40.6461159
22.9240666,40.6460117
22.9241343,40.6460881
22.9239439,40.6458825
22.9237682,40.6456856
22.9235825,40.6457849
22.9237526,40.6459738
22.9232866,40.646424
22.9236658,40.6463347
22.9236074,40.6462682
22.9233449,40.6464936
22.9236134,40.6460153
22.9234892,40.6460452
22.9235697,40.64615
22.9234917,40.6458568
22.9232162,40.6459787
22.9234042,40.6462233
22.9545759,40.6373882
22.9545511,40.6373762
22.9545251,40.6373478
22.9547445,40.6373276
22.9545721,40.6372069
22.9544682,40.6372823
22.9546316,40.6374084
22.9548751,40.6372359
22.9547188,40.6371053
22.9545989,40.637188
22.9547552,40.6373185
22.9549048,40.6370462
22.9550088,40.6371453
22.9549048,40.6372199
22.9547819,40.6371415
22.9554515,40.6371715
22.9554484,40.6371857
22.9554797,40.637192
22.9555019,40.6371747
22.955519,40.6371838
22.9555818,40.6371083
22.9554969,40.6370482
22.9554474,40.637078
22.9554236,40.6371653
22.9565306,40.6373703
22.9566694,40.6374531
22.9565991,40.637521
22.9564603,40.6374382
22.9566676,40.6372686
22.956805,40.6373613
22.9567553,40.6374038
22.9566179,40.6373111
22.9559069,40.6369045
22.9558949,40.6368736
22.9559522,40.6368608
22.9559651,40.6368893
22.9560506,40.6368727
22.9561152,40.6370241
22.9560173,40.637046
22.9559841,40.6369603
22.9559441,40.6369692
22.9559342,40.6369435
22.9558996,40.6369512
22.9558835,40.6369097
22.9562504,40.6374786
22.9562739,40.637461
22.9562868,40.6374709
22.9563297,40.6375037
22.9563838,40.637463
22.9563665,40.6374497
22.9563876,40.6374339
22.9562789,40.6373507
22.9561803,40.637425
22.9556376,40.6369909
22.9556962,40.6370361
22.955738,40.6370484
22.9557403,40.637007
22.9558968,40.6369856
22.9559215,40.6371145
22.9559887,40.6371922
22.9558943,40.6372473
22.9558261,40.6372027
22.9558372,40.6371898
22.9558249,40.6371809
22.9557987,40.6371858
22.9556723,40.637091
22.9556564,40.6370936
22.9555602,40.6370294
22.9561184,40.6369347
22.9561664,40.6369809
22.9562615,40.636924
22.9562135,40.6368778
22.9565054,40.6366662
22.9565507,40.6367152
22.9564977,40.6367435
22.9564523,40.6366945
22.956606,40.6370038
22.9566764,40.637061
22.956616,40.6371038
22.9565457,40.6370466
22.9563558,40.6370013
22.9564343,40.6370791
22.9563659,40.6371188
22.9562875,40.6370409
22.956205,40.6370951
22.9562722,40.6370605
22.9563399,40.6371246
22.9562594,40.6371751
22.9561698,40.6367989
22.9561965,40.6368434
22.9561052,40.6368749
22.9560785,40.6368303
22.9649969,40.6214697
22.9650434,40.6214302
22.964817,40.6216198
22.9647547,40.6216713
22.9647464,40.6216782
22.9646871,40.6217272
22.9649757,40.6212632
22.9650805,40.6213987
22.9650977,40.6214688
22.9650501,40.6215075
22.9648608,40.6216509
22.9647979,40.621702
22.9648494,40.6217513
22.9647896,40.6217999
22.9686865,40.628805
22.9686959,40.628794
22.9755074,40.596099
22.9753552,40.5960252
22.9755906,40.596109
22.9044556,40.6393612
22.9044714,40.6393851
22.9044962,40.6394041
22.9045275,40.6394164
22.9045623,40.6394207
22.9045971,40.6394167
22.9046286,40.6394047
22.9046537,40.6393859
22.9046699,40.6393621
22.9046703,40.6393093
22.9046545,40.6392854
22.9046297,40.6392664
22.9045984,40.6392541
22.9045636,40.6392497
22.9045288,40.6392538
22.9044973,40.6392658
22.9044722,40.6392846
22.904456,40.6393083
22.9046756,40.6393357
22.9044503,40.6393347
22.9046839,40.6395404
22.9046661,40.6395181
22.9046401,40.6395011
22.9046085,40.6394911
22.9045743,40.6394889
22.904541,40.6394948
22.9045116,40.6395083
22.9044892,40.639528
22.904476,40.639552
22.9044809,40.6396033
22.9044987,40.6396255
22.9045247,40.6396425
22.9045563,40.6396526
22.9045904,40.6396548
22.9046238,40.6396488
22.9046531,40.6396353
22.9046756,40.6396156
22.9046888,40.6395917
22.9046917,40.6395657
22.9044731,40.6395779
22.9047373,40.6394999
22.9048168,40.6395194
22.9635152,40.5976754
22.9634669,40.5976525
22.963542,40.5975339
22.9635159,40.5975558
22.9635568,40.597429
22.963711,40.5973328
22.963764,40.5973368
22.9635508,40.597483
22.9636285,40.5973638
22.9635964,40.5973852
22.9638069,40.597344
22.9638941,40.5973506
22.9639471,40.5973378
22.9640067,40.5973394
22.9640691,40.597373
22.9640926,40.5973944
22.964118,40.5974137
22.9641368,40.597428
22.9641261,40.5975018
22.9641301,40.5975206
22.9641338,40.597539
22.9641301,40.5975558
22.9641053,40.5975761
22.9640725,40.5976077
22.9639678,40.597651
22.9639383,40.597654
22.963888,40.5976566
22.9638746,40.5976535
22.9638485,40.5976382
22.9637707,40.5975868
22.9634609,40.5976194
22.963475,40.5975995
22.9634911,40.5976657
22.9636158,40.5976067
22.9636111,40.5976286
22.9635829,40.5976566
22.9639314,40.5968591
22.9639709,40.5968133
22.9638874,40.5967773
22.9638549,40.5968228
22.964284,40.5967965
22.9643228,40.5967508
22.964282,40.5967308
22.9642432,40.5967765
22.9643521,40.5968289
22.9643866,40.596794
22.9643484,40.5967722
22.9643138,40.5968071
22.9644422,40.5968644
22.9644727,40.5968315
22.9644218,40.5968042
22.9643913,40.5968371
22.9639525,40.5967981
22.9640077,40.5967249
22.9639123,40.5966835
22.9638572,40.5967567
22.9632499,40.5963145
22.9633881,40.5965284
22.9634238,40.5964414
22.9632728,40.5964135
22.9632678,40.5964784
22.9635346,40.5962387
22.9637237,40.5962834
22.9636025,40.5965791
22.9642108,40.5961294
22.9642831,40.5962214
22.9642715,40.5962529
22.9642981,40.5962586
22.9641268,40.5961128
22.9641871,40.5962009
22.9642804,40.5963066
22.9640748,40.5962637
22.9633358,40.5963326
22.9633478,40.5962212
22.9632905,40.5962085
22.9668544,40.597292
22.9668739,40.5972113
22.9668224,40.5972042
22.9668029,40.5972849
22.9664245,40.5971497
22.9664479,40.5971055
22.9663768,40.5970838
22.9683787,40.5969985
22.9683981,40.5969088
22.968315,40.5968984
22.9682956,40.5969881
22.9689502,40.5990114
22.969075,40.5987364
22.968942,40.5987039
22.9688186,40.5989763
22.9683728,40.5985149
22.9683378,40.5985064
22.9683125,40.5985003
22.9682791,40.598633
22.9682743,40.5986443
22.9670421,40.5983315
22.9670911,40.5981808
22.9669692,40.598156
22.966923,40.5983103
22.9678611,40.621083
22.9679174,40.621083
22.9679174,40.6211145
22.9678611,40.6211145
22.9637476,40.6208321
22.9639755,40.620931
22.9640123,40.6208973
22.9637893,40.6207568
22.963965,40.6211324
22.9641943,40.6210229
22.9638365,40.6210539
22.965348,40.6201748
22.9654079,40.620221
22.9653529,40.6202621
22.9671058,40.6207458
22.9675355,40.6204551
22.9675097,40.6204544
22.9674453,40.6204179
22.9671691,40.6102389
22.967155,40.6103596
22.967328,40.6102741
22.9671442,40.6103362
22.967041,40.610494
22.967385,40.6103465
22.9670329,40.6103953
22.9666723,40.6103581
22.9669512,40.6104302
22.966995,40.6103344
22.9667209,40.6102623
22.9669352,40.6103187
22.9669873,40.610213
22.968902,40.6085356
22.9685102,40.6102793
22.9657498,40.6325448
22.9657428,40.6325793
22.9656297,40.6326127
22.9656975,40.6327448
22.9659496,40.6326877
22.9659602,40.6326862
22.9659415,40.6326621
22.965954,40.6326604
22.9659158,40.6326785
22.9658569,40.6326885
22.965902,40.6326315
22.9658431,40.6326414
22.9668398,40.6325517
22.9668361,40.6325914
22.9668225,40.6325914
22.9668024,40.6326584
22.966981,40.6325723
22.9670443,40.6326585
22.9668584,40.6327449
22.9677287,40.6324449
22.9676842,40.6325774
22.9677032,40.6325888
22.9237309,40.6469604
22.9237592,40.6469915
22.9236602,40.6470434
22.9236092,40.6469874
22.9234999,40.6470447
22.9236421,40.6472008
22.9242755,40.6468688
22.9238215,40.6469129
22.923941,40.6470442
22.9232866,40.6468421
22.9234338,40.6470038
22.9235965,40.6469185
22.9236562,40.646984
22.9237801,40.6469191
22.9234012,40.646782
22.9235484,40.6469437
22.9240467,40.6468145
22.9237668,40.6465904
22.9235732,40.6466918
22.9236866,40.6468163
22.9241681,40.6467508
22.9239395,40.6464998
22.9240797,40.6467972
22.9248317,40.6466703
22.9247749,40.6466932
22.9250285,40.646697
22.9247392,40.6467077
22.9247972,40.6467904
22.9249512,40.6465869
22.9248125,40.6466429
22.9248249,40.6463883
22.9246543,40.6461394
22.9245234,40.6461911
22.924694,40.64644
22.9244404,40.6463764
22.9243575,40.6462807
22.9242505,40.6463339
22.9243332,40.6464297
22.9243414,40.6464592
22.9242299,40.6463482
22.9241399,40.6463991
22.9242478,40.6465116
22.9242587,40.6465229
22.9239975,40.646474
22.9241136,40.6466009
22.9243016,40.6466502
22.9242406,40.6465887
22.9241531,40.6466386
22.9242142,40.6467002
22.9245035,40.6467622
22.9243859,40.6466287
22.9242297,40.6467078
22.9243473,40.6468414
22.9244034,40.6468334
22.9243909,40.6468193
22.9245589,40.6469099
22.9244644,40.6468026
22.9679205,40.6323741
22.9244543,40.646963
22.9678597,40.632521
22.9678311,40.6325128
22.9678575,40.6325098
22.9678988,40.6323597
22.9250392,40.646476
22.9249959,40.6464135
22.9249223,40.6464429
22.9249656,40.6465054
22.9250049,40.6463374
22.9247737,40.6460464
22.9246817,40.6460884
22.9249129,40.6463795
22.9250572,40.6463995
22.9253328,40.6464996
22.925168,40.6465559
22.9249183,40.6461593
22.9248776,40.6461772
22.9250989,40.6463804
22.9252088,40.6463286
22.9249178,40.6459724
22.9675005,40.6324711
22.9674716,40.6324832
22.9674696,40.6324805
22.9672865,40.6322776
22.9673871,40.6323308
22.925249,40.6459536
22.9253797,40.6459254
22.9250214,40.6459616
22.9252167,40.6458086
22.9254664,40.6462386
22.9253039,40.6463209
22.9256116,40.6463842
22.9255567,40.6463235
22.925352,40.6463695
22.9254405,40.6464684
22.9257761,40.6462084
22.9677028,40.6321601
22.9258304,40.6462629
22.9258189,40.6461845
22.92594,40.6462043
22.9256858,40.6461157
22.9255268,40.6459628
22.925882,40.6461005
22.9254033,40.645866
22.9253424,40.6458404
22.9254974,40.6457173
22.9254471,40.6457374
22.9255599,40.6459436
22.9256679,40.6458811
22.9254198,40.6457065
22.9253165,40.6457564
22.9676136,40.6321283
22.9677653,40.6320947
22.9646243,40.631442
22.9660686,40.6288294
22.9681351,40.631433
22.9681187,40.6314198
22.9682406,40.6310644
22.9683174,40.6311148
22.9682842,40.6310967
22.9679352,40.6312581
22.9679489,40.6312685
22.9679187,40.6313097
22.9647018,40.6294393
22.9648341,40.6293504
22.9648963,40.6294037
22.964764,40.6294926
22.9649763,40.6297664
22.9653244,40.6298499
22.9651168,40.6296719
22.9652053,40.6299627
22.968539,40.6304993
22.9682749,40.6304688
22.9347148,40.637727
22.9676142,40.6088866
22.9676432,40.6088072
22.9675754,40.6096313
22.9675967,40.6095828
22.9674907,40.609556
22.9674935,40.6095496
22.9657409,40.6100607
22.9657773,40.6101281
22.9657927,40.6101233
22.9657563,40.6100559
22.9665616,40.6098687
22.9665026,40.609887
22.9676112,40.609014
22.9676029,40.6090306
22.9676022,40.6092028
22.9675294,40.609182
22.9675366,40.6089927
22.9676771,40.6090518
22.9675219,40.6091973
22.967446,40.6091756
22.9684934,40.6093833
22.968542,40.6093965
22.9640324,40.6093185
22.9641592,40.6093526
22.9641415,40.6093904
22.9640148,40.6093563
22.9798623,40.6066299
22.9797085,40.6065541
22.9785506,40.6055796
22.9785087,40.6055561
22.9672221,40.6062664
22.967273,40.6062763
22.967287,40.6062351
22.9672361,40.6062251
22.967709,40.6064198
22.9677283,40.6064118
22.9810328,40.6065743
22.9809762,40.6066455
22.9806534,40.6067913
22.9807389,40.6068329
22.9806794,40.6069002
22.9807168,40.6069193
22.9806479,40.6069971
22.980786,40.6071823
22.9806327,40.6071062
22.9810099,40.6067758
22.9808605,40.6065922
22.9803687,40.6066602
22.9802358,40.6065935
22.9757412,40.5962752
22.9756637,40.5962415
22.9640416,40.5976444
22.9640329,40.5976515
22.9640081,40.597653
22.9639853,40.5976505
22.9639001,40.5976576
22.9638572,40.5976459
22.9638311,40.5976113
22.9638237,40.5976021
22.9638183,40.597598
22.9638083,40.597595
22.9641331,40.5975461
22.9641268,40.5974944
22.9641445,40.5974468
22.9641452,40.5974407
22.9638746,40.5973531
22.963587,40.5975313
22.9636735,40.597567
22.9636386,40.5975578
22.9635555,40.5974987
22.9636674,40.5973434
22.9636487,40.5973531
22.9637291,40.5973333
22.975627,40.596398
22.9757061,40.5964275
22.9756442,40.5965232
22.975565,40.5964937
22.9755076,40.5963387
22.9755723,40.5963679
22.9755037,40.5964556
22.975439,40.5964265
22.9542519,40.6066515
22.954251,40.6066698
22.9542364,40.6067904
22.9542351,40.6068155
22.9540652,40.6068133
22.9543913,40.6067949
22.9543983,40.6066557
22.9540726,40.6066662
22.9542166,40.6066231
22.9542154,40.6066522
22.9540806,40.6065354
22.9542569,40.6065398
22.9542533,40.606624
22.9540757,40.6066488
22.9542896,40.6065426
22.9544143,40.6065465
22.9544092,40.6066389
22.9542845,40.6066349
22.9544346,40.6062418
22.9542797,40.6062398
22.9541626,40.6061366
22.9544403,40.606162
22.954271,40.6062983
22.9541134,40.6062942
22.9544253,40.6064077
22.9541017,40.6063975
22.9543062,40.6062838
22.9543034,40.6063266
22.9541073,40.6063198
22.9544356,40.6062887
22.954419,40.6065178
22.9540927,40.6065082
22.9543641,40.6060563
22.9543595,40.6060884
22.9542052,40.6059529
22.9544138,40.6059702
22.954401,40.6060594
22.9541878,40.6060743
22.9654066,40.6220147
22.9647799,40.6222073
22.9648038,40.6221788
22.9648508,40.6222051
22.9646401,40.6221126
22.9649667,40.6224706
22.9649744,40.6224525
22.964822,40.6227156
22.9649093,40.6227398
22.9648942,40.6227708
22.9649119,40.6227757
22.9649012,40.6227976
22.9649561,40.622813
22.9649636,40.6227976
22.9650173,40.622764
22.9680736,40.6205076
22.9663686,40.6194029
22.9663195,40.6194162
22.9663851,40.6194381
22.9653954,40.6191972
22.9653568,40.6192234
22.9652435,40.6191963
22.9652743,40.6191733
22.966764,40.619297
22.9667245,40.6193143
22.9670098,40.6198131
22.9667801,40.621791
22.9667171,40.621791
22.9653847,40.6223691
22.9657185,40.6222262
22.9656908,40.6221939
22.9656659,40.622263
22.9656317,40.6222232
22.9654805,40.6239089
22.9654895,40.6238959
22.965346,40.6238124
22.9654107,40.6238646
22.9652062,40.6238123
22.9651932,40.6238071
22.9653077,40.6237585
22.9652943,40.6237779
22.9659099,40.6233557
22.9654974,40.6232023
22.956703,40.6060195
22.9567874,40.6058618
22.9568567,40.6063093
22.9567842,40.606219
22.956883,40.6062409
22.956935,40.6062455
22.9569438,40.6062258
22.9564756,40.6062541
22.9565378,40.6061242
22.956572,40.6060528
22.9648657,40.6229896
22.9649529,40.6229687
22.9568608,40.6068108
22.9567674,40.6064744
22.9567566,40.6064728
22.956747,40.6065083
22.9567206,40.6065042
22.9568099,40.606376
22.9565416,40.6068841
22.9566604,40.6066393
22.956399,40.6068768
22.9564228,40.606469
22.9564816,40.6063178
22.9565089,40.6064973
22.9564177,40.6065145
22.9564572,40.606517
22.956454,40.606545
22.9564095,40.6066282
22.9562187,40.6066235
22.9545862,40.6058541
22.9546979,40.605865
22.9546583,40.6061001
22.9545465,40.6060893
22.9548126,40.6059086
22.9549655,40.6059262
22.9549182,40.6060981
22.954713,40.6060714
22.954985,40.6059209
22.9552681,40.6059412
22.9552461,40.6061178
22.954963,40.6060975
22.9548132,40.6064858
22.9544864,40.6064893
22.9548237,40.6063958
22.9545035,40.6063668
22.9544784,40.6066292
22.9547735,40.6066291
22.9547665,40.6068273
22.9544714,40.6068213
22.9550288,40.6068308
22.9550295,40.6068228
22.9548396,40.6066448
22.9550447,40.6066555
22.9550548,40.606544
22.9551524,40.6065491
22.9551264,40.6068359
22.9548244,40.606812
22.9550579,40.6063788
22.9550614,40.6063417
22.9549014,40.6061907
22.9551989,40.606207
22.955182,40.6063855
22.954888,40.6063323
22.9545291,40.6061704
22.9548911,40.6062993
22.9545188,40.606279
22.9568832,40.6099531
22.9568768,40.6100721
22.9566844,40.6099429
22.9570658,40.6099626
22.9570798,40.610077
22.9566877,40.6100675
22.9571867,40.6101684
22.9573449,40.6101699
22.9573431,40.6102815
22.9571849,40.61028
22.9572191,40.6100466
22.9573393,40.6101453
22.9572116,40.6101394
22.9573474,40.6100452
22.9573528,40.6099793
22.9571455,40.6099696
22.9571396,40.6100429
22.9570763,40.6101678
22.9570749,40.6101232
22.9569026,40.6101262
22.9571424,40.6101666
22.9571459,40.6102822
22.9569075,40.6102864
22.9566777,40.6101036
22.9568377,40.6100969
22.9568517,40.610291
22.9566918,40.6102977
22.9565333,40.6103045
22.956538,40.6102058
22.9565389,40.6101869
22.9565402,40.6101599
22.956347,40.6102005
22.9566152,40.610162
22.9566083,40.6103065
22.9563423,40.6102992
22.9565753,40.6101609
22.9565779,40.6101079
22.9563711,40.6101021
22.9563672,40.6101822
22.9565991,40.6100585
22.956598,40.6099903
22.9563977,40.6099922
22.9563989,40.6100604
22.9564634,40.6098432
22.9566051,40.6098385
22.9566101,40.6099238
22.9564683,40.6099286
22.9562846,40.6098508
22.9564289,40.6098472
22.9564219,40.6099559
22.9562984,40.6099865
22.9562232,40.6099094
22.9562436,40.609909
22.9561105,40.609857
22.9562414,40.6098539
22.9562272,40.610006
22.9561168,40.6100086
22.9562966,40.6101647
22.9563007,40.6101291
22.9563382,40.6101289
22.9563384,40.6101645
22.9561181,40.6100419
22.9563001,40.6100412
22.9562976,40.6103186
22.9561199,40.6103193
22.9566642,40.608703
22.956327,40.6088812
22.9561868,40.6089884
22.9563342,40.6089826
22.956622,40.6089275
22.9566575,40.6090962
22.956851,40.6090726
22.9568154,40.608904
22.957013,40.60888
22.9564138,40.6078347
22.9562102,40.6078367
22.9564357,40.6076186
22.9562077,40.6076139
22.9562173,40.607395
22.9564246,40.6073966
22.9564232,40.6074981
22.9562159,40.6074964
22.9562198,40.6072123
22.9564272,40.6072139
22.9562242,40.6070622
22.9564244,40.6070624
22.9564241,40.6071888
22.9562239,40.6071886
22.9566278,40.607071
22.9566237,40.6071642
22.9565871,40.6071643
22.9565891,40.6071831
22.95648,40.6072489
22.9567584,40.6071676
22.9567625,40.6070745
22.9564751,40.607067
22.9565562,40.6073757
22.9566923,40.6073999
22.9565569,40.6073622
22.9565193,40.6073607
22.9566045,40.6072085
22.9565194,40.607268
22.9567359,40.6072156
22.9562107,40.6075269
22.9564388,40.6075315
22.9564326,40.6077072
22.9562046,40.6077026
22.9564127,40.6078036
22.9566722,40.6078013
22.9566793,40.6079204
22.9562142,40.6079434
22.9564153,40.6079312
22.9564087,40.6077328
22.9562025,40.6077399
22.9566941,40.6077719
22.9566982,40.6076162
22.9565087,40.6076133
22.9565046,40.6077691
22.9565122,40.6082703
22.9564067,40.6082705
22.9565781,40.6082701
22.9565784,40.6083572
22.956407,40.6083575
22.9565119,40.6081622
22.9566251,40.608162
22.9566255,40.60827
22.9566145,40.6080514
22.9565139,40.6080569
22.9564346,40.6081463
22.9564718,40.608146
22.9563856,40.6082352
22.9563848,40.6081853
22.9563591,40.6082355
22.9563597,40.6082712
22.9564353,40.6081848
22.9564704,40.6080639
22.9561904,40.6080666
22.9561938,40.6082728
22.956551,40.6084836
22.9565539,40.6084082
22.9564055,40.6084049
22.9564026,40.6084803
22.9563735,40.6085107
22.9563706,40.6083237
22.9562138,40.6083199
22.9565339,40.6085098
22.9565293,40.6085892
22.9562108,40.6086163
22.9341385,40.6352748
22.9330473,40.6361115
22.9330224,40.6361287
22.9331292,40.6365571
22.9330881,40.6365228
22.9318932,40.6367075
22.9323659,40.6370949
22.9339066,40.6360147
